X,Y,osm_id,osm_type,completeness,is_in_health_zone,amenity,speciality,addr_full,operator,water_source,changeset_id,insurance,staff_doctors,contact_number,uuid,electricity,opening_hours,operational_status,source,is_in_health_area,health_amenity_type,changeset_version,emergency,changeset_timestamp,name,staff_nurses,changeset_user,wheelchair,beds,url,dispensing,healthcare,operator_type
,,"258889747",way,10,,hospital,,,,,"20273661",,,,5c862c2a0bdd4f869c14c3d936efeec0,,,,,,,"2",,2014/01/29 21:54:29,Hôpital,,Famina,,,,,,
-16.5059817290269,16.022932398686,"6617293296",node,17,,hospital,,,,,"72276087",,,,eeb2fa64fbce40e6823938ed253a34c0,,,,"bing,survey",,,"1",yes,2019/07/15 17:56:25,Centre Hospitalier Régional de Saint-Louis,,Lamine Ndiaye,,,,,,
,,"560766277",way,13,,hospital,,,,,"56299614",,,,a7682f311ccd43058590367fd7546ed2,,,,,,,"1",,2018/02/12 16:49:36,District Health Center,,Ellen Hendrix,,,,,hospital,
,,"219097688",way,20,,pharmacy,,,,,"39160885",,,,2e5adba8b9a44acb9b69733aa547784e,,Mo-Fr 08:30-20:00,,"bing;survey",,,"2",,2016/05/07 10:52:00,Dispensaire de Golmy,,Jean-Marc Liotier,,,,yes,,
-17.2828284174507,14.8042805393091,"6167233209",node,13,,doctors,,,,,"70940321",,,,2a517be6bfc44799be0b75d6228014da,,,,,,,"2",,2019/06/04 23:10:10,Poste de santé Tivaoune-Peulh,,mapman44,,,,,doctor,
-16.5061968086623,16.0239539850448,"2140436797",node,17,,pharmacy,,,,,"14900595",,,,a5351a006fa14f579cfb1a17769290d2,,,,"bing;survey",,,"1",,2013/02/03 18:36:51,Pharmacie du Boulvard Sud,,MisterBass,,,,no,,
-15.8758549750565,14.8692056716438,"5242550397",node,10,,pharmacy,,,,,"53997008",,,,84176f902c304b60b61eeb3d93e9767b,,,,,,,"1",,2017/11/22 11:22:09,Pharmacie Cheikh Akhmadou Bamba,,matarsylla,,,,,,
-15.8685788125496,14.8416328982403,"5232752967",node,10,,pharmacy,,,,,"53842372",,,,501abc8886684b30ab54fac6baa59f18,,,,,,,"1",,2017/11/16 14:04:50,,,d9w9y,,,,,pharmacy,
-17.4574067805677,14.7064607956081,"2051411873",node,17,,pharmacy,,,,,"71224527",,,,2e998213b20847d9804524b512e543b2,,,,survey,,,"3",,2019/06/13 16:20:37,Pharmacie Boroom Daradji,,mapman44,,,,,pharmacy,
-17.4251667120201,14.7425669331754,"4075431903",node,13,,pharmacy,,,,,"71224078",,,,488b4d5e94f94cedb9714d23abbe9ea8,,,,,,,"3",,2019/06/13 16:06:45,Zahra Mariste,,mapman44,,,,,pharmacy,
-17.4300082669312,14.6689566404105,"553101847",node,13,,pharmacy,,,,,"3030977",,,,9862ebb538bc491b8969bf8ab22169ee,,,,,,,"2",,2009/11/04 09:19:26,Pharmacie du Guet,,nbsp,,,,yes,,
,,"656481967",way,13,,pharmacy,,,,,"65637674",,,,819ed59d695f4c6b9c18bfa0aa7b01fa,,,,survey,,,"2",,2018/12/20 11:28:13,PHARMACIE NATIONALE D'APPROVISIONNEMENT,,khadidiatou cisse,,,,,,
-16.5091873040766,16.0192404217952,"6630810585",node,65,,doctors,,Guet Ndar rue Fara Gaye,Ministère de la santé et de l'action sociale,water_works,"72455444","public;private",,"+221339616701",efaa9c0c9cad485ab56dc49320a95183,,24/7,operational,healthsites.io,,ultrasound,"2",False,2019/07/20 09:23:50,Poste de santé de Guet-Ndar,"3",mueschel,False,"8",,False,"doctor;pharmacy;birthing_center",public
,,"351499706",way,10,,pharmacy,,,,,"62969690",,,,8856d33e9a1347ec807a2d11d08e6f50,,,,,,,"2",,2018/09/27 08:35:59,Pharmacie Fass,,Jean-Marc Liotier,,,,,,
-12.3503017775571,14.8229885280973,"2282970431",node,20,,pharmacy,,,,,"15881613",,,,6860a4868bef4e8993859e2a70c32d15,,Mo-Fr 08:30-20:00,,"bing;survey",,,"1",,2013/04/27 10:11:45,Pharmacie de Golmy,,Dramane cissokho,,,,no,,
,,"423878531",way,17,,pharmacy,,,,,"72669214",,,,242072fa0121460db43901f0236a6a27,,24/7,,,,,"6",,2019/07/26 04:41:18,Pharmacie MAME Ndiaré,,HubMiner,,,,yes,,
-17.4404412218113,14.7508424699977,"6957557389",node,20,,pharmacy,,,Docteur SARR,,"76809841",,,,8c9edb5a51c1453a88767e7b4439ae77,,,,,,,"1",,2019/11/08 12:47:20,Pharmacie Mame Abdou Aziz SY Dabakh,,El Hadji Mansour TALL,yes,,,yes,,
,,"670193787",way,13,,clinic,,,,,"67817882",,,,d7e77dca395640449f384b341cc46ae5,,,,survey,,,"2",,2019/03/05 19:11:41,Poste de santé de Simal,,Jean-Marc Liotier,,,,,,
-17.3875324696852,14.7628776256693,"4930516190",node,10,,clinic,,,,,"49742214",,,,a423bbab56bf40be8f3850b04f8b7dbb,,,,,,,"1",,2017/06/22 10:04:28,Clinique serigne saliou,,cheikhou oumar,,,,,,
,,"195234626",way,17,,hospital,,,,,"14208247",,,,c50442dc8f414939bdddedf77417c105,,,,Bing,,,"1",no,2012/12/09 02:43:42,Poste de Sante of Bandafassi,,Matt McLaughlin,,,,,,
,,"202546203",way,13,,pharmacy,,,,,"14771645",,,,b0b2850aaaa3446dadad90a76ae7af30,,,,bing,,,"3",,2013/01/24 17:21:20,Pharmacie Santhiaba,,guene faye,,,,,,
-16.9367497775191,14.7959263802351,"4138893489",node,10,,doctors,,,,,"38760738",,,,eb050d6fe27945e7b7a0c21e9b8a60d6,,,,,,,"1",,2016/04/21 15:49:22,Pharmacy Stock Building,,joe_engmark,,,,,,
-14.5991355536073,13.0245944567353,"5795264955",node,10,,clinic,,,,,"61185400",,,,abb3e56be5524a49ae487851ad8989fa,,,,,,,"1",,2018/07/30 08:10:28,Casse de Santé Saré Dickel,,brianafortnam,,,,,,
-17.2256031528284,14.7777090680588,"6799829078",node,10,,pharmacy,,,,,"74540901",,,,1c94042f98e9426496131b9808c3af02,,,,,,,"1",,2019/09/16 16:15:58,Pharmacie Sangalkam,,dialloalpha,,,,,,
,,"-5411079",way,10,,hospital,,,,,,,,,e9425a45c13644658cfce3079b0655dd,,,,,,,,yes,,Centre de Santé de Diofior,,,,,,,,
-17.3205240153168,14.7318667632222,"4644477568",node,10,,doctors,,,,,"68404087",,,,460ebf3961294d6aacdbec1554987f24,,,,,,,"2",,2019/03/22 09:57:08,Poste de santé Grand Mbao,,Jean-Marc Liotier,,,,,,
-17.4479260098881,14.7588146657441,"4698110432",node,6,,pharmacy,,,,,"46288330",,,,93b6e31df8bc43d1aad6439ddf34ddff,,,,,,,"1",,2017/02/21 21:57:51,,,Dibloni Innocent,,,,,,
-17.1112758375603,14.5590373680214,"4583597089",node,6,,pharmacy,,,,,"44819048",,,,175dee51703d4304b49b2a33e1290776,,,,,,,"1",,2017/01/01 09:15:53,,,Jipo,,,,,,
-15.8780428194228,14.8588352457614,"5242682296",node,10,,pharmacy,,,,,"54001246",,,,783b6a47b29041c8989e9693277633a4,,,,,,,"1",,2017/11/22 13:14:33,Mutuelle de santé Matlaboul Fawzaïni,,Adau50,,,,,,
-17.3880212184593,14.7627435990376,"6233172561",node,13,,clinic,,,,,"66604511",,,,76e33df9294c48c6a14d5f7dde10a165,,,,,,,"1",,2019/01/24 15:00:19,clinique dentaire les Niayes,,saliou ndiaye,,,,,clinic,
-17.3962323822651,14.7564350434331,"6229666692",node,13,,pharmacy,,,,,"71224078",,,,8af0e1dc9fbc4d01b8a45ed707b05807,,,,,,,"5",,2019/06/13 16:06:45,Pharmacie Khadim Rassoul,,mapman44,,,,,pharmacy,
,,"195234801",way,17,,hospital,,,,,"14208247",,,,1fa2059e4820465ea140410b9b2cd31c,,,,Bing,,,"1",no,2012/12/09 02:47:23,Poste de Sante of Dimboli,,Matt McLaughlin,,,,,,
-17.3861340329598,14.7657652751317,"4876778566",node,10,,clinic,,,,,"50088567",,,,836cd6705ebb4bd39503081c938373bd,,,,,,,"2",,2017/07/06 16:03:37,Dispensaire Privé Mme Ndiaye,,Lamine Ndiaye,,,,,,
,,"645478408",way,13,,hospital,,,,,"66079035",,,,fdf02ab98f314df7b69b81253c181bb3,,,,,,,"2",,2019/01/06 19:54:39,clinique FAMA,,diallomomo,,,,,hospital,
-17.2678127408296,14.8167245642176,"5113020965",node,13,,doctors,,,,,"65830006",,,,0fe5469a27a149468920fa275d8e5975,,,,,,,"3",yes,2018/12/28 03:17:01,Cabinet paramédical NABI,,Mory Touré,,,,,,
-16.9164855207688,14.7693805576085,"4138074790",node,10,,hospital,,,,,"38751822",,,,8454effe12c342a38f83e42c80574f28,,,,,,,"1",,2016/04/21 09:15:38,Health Post,,Lperalta,,,,,,
-17.4646900676923,14.7368771296632,"4076442713",node,10,,pharmacy,,,,,"38037528",,,,1dc92b4d504d43a680c64c5a8488e377,,,,,,,"1",,2016/03/24 09:59:21,PHARMACIE CONSEIL,,Ray1998,,,,,,
-17.4597965449815,14.7072056953431,"3215501325",node,13,,pharmacy,,,,,"27175020",,,,97175c708ec04384a8e9120af93a468d,,,,survey,,,"1",,2014/12/02 10:14:07,Pharmacie Darabis,,jeanmariemancabou,,,,,,
-17.3636221688734,14.7706742205443,"4942216806",node,6,,pharmacy,,,,,"49919688",,,,09212a5952b44217bdbdb619588da6ff,,,,,,,"1",,2017/06/29 13:31:47,,,Lord Salomon,,,,,,
-17.4718864344809,14.7290738292657,"4076461527",node,10,,pharmacy,,,,,"38037824",,,,19dd7ab7b63f4e0b9978325dc6b66c55,,,,,,,"1",,2016/03/24 10:18:01,PHARMACIE ADJA SOKHNA FALL,,Ray1998,,,,,,
,,"689394853",way,10,,clinic,,,,,"70821544",,,,76f9de50eb1944eca79aab5bce253c3b,,,,,,,"2",,2019/05/31 20:05:39,Poste de Santé de Thiolom Fall,,Jean-Marc Liotier,,,,,,
-15.9011913728742,14.8125900228392,"4704145498",node,13,,pharmacy,,,amidoune dieng,,"46377555",,,,426b7109cad64223b06947d54991db97,,,,,,,"1",,2017/02/24 19:42:59,pharmacie Darou Salam,,momar35,,,,,,
-17.3556117516486,14.7758990798875,"5137766020",node,10,,hospital,,,,,"52794841",,,,8ee9c7899e494cdf97dc06ae4252e51c,,,,,,,"3",,2017/10/10 14:04:07,Sheikh Khalifa Bin Hamad Al-Thani au Senegal,,Dibloni Innocent,,,,,,
-17.4827613671153,14.7257050585613,"1125063084",node,10,,pharmacy,,,,,"7114820",,,,ae5b0f4e4d5f446b88640d115fc66116,,,,,,,"1",,2011/01/28 17:38:53,Seynabou Diagne,,HOVI EDEM,,,,,,
,,"206839948",way,17,,doctors,,,,,"17739960",,,,4b82b111eee4435da1c2630faae63127,,24/7,,bing,,,"2",,2013/09/08 20:26:04,Keur Souleye,,ypid,,,,,,
,,"334997229",way,17,,pharmacy,,,,,"71224527",,,,8ce7fbb2da344a0fbb3f19584a8a503b,,,,"bing;survey",,,"3",,2019/06/13 16:20:37,SE (sénégal équip ),,mapman44,,,,,pharmacy,
-16.4333814555943,16.0492899637674,"6630801294",node,72,,doctors,,Université Gaston Berger de Saint Louis,Ministère de la santé,powered_pump,"72455444",no,"5","+221776806969",3d63cd57951947788e857c38656b4108,,"Mo-Fr 08:00-17:00; PH off",operational,healthsites.io,,laboratory,"2",True,2019/07/20 09:23:50,CERPAD (Centre de Recherche et de Prise en charge Ambulatoire de la Drépanocytose),"7",mueschel,True,"6",Http://ugb.sn,False,doctor,public
-16.225705303778,16.03904895447,"6630801585",node,55,,doctors,,Gonio Peul,Ministère de la santé et de l'action sociale,water_works,"72418435",no,,,9eb0be3c43e8428ba6576f6a309405b6,,"Mo-Fr 09:00-18:30; PH off",operational,healthsites.io,,,"1",False,2019/07/19 08:06:05,Case de santé de Gonio Peul,"1",Ndeye Khady Ndoye,False,,,False,doctor,public
-17.4567820773242,14.7383280371025,"4956870876",node,10,,dentist,,,,,"50109741",,,,26fdcc8e1ee84617b483593b4fb149fa,,,,,,,"1",,2017/07/07 14:04:13,Cabinet dentaire,,Jacques Cartier,,,,,,
-16.4423248624614,15.98485156855,"6630803986",node,55,,doctors,,Ndièbene Toubé,Ministère de la Santé et de l'action sociale,water_works,"72455444",no,,"+221774055364",c0ee291cc9af420990548e9c68cd6850,,"Mo 09:00-18:00; Tu 09:00-18:00; We 09:00-18:00; Th 09:00-18:00; Fr 09:00-18:00; Sa off; Su off; PH off",operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Case de santé Ndiebene Toubé,,mueschel,False,,,False,pharmacy,public
-17.307571963257,14.7473738708264,"6980521314",node,6,,pharmacy,,,,,"77139795",,,,ab0d3c146e994d4ea1470f1cc0737178,,,,,,,"1",,2019/11/15 17:18:33,,,YAIB,,,,,,
-17.4662983034542,14.7518742822783,"1596282886",node,13,,pharmacy,,,,,"70940288",,,,f387522a34e740768af06dd018c316cd,,,,,,,"2",,2019/06/04 23:07:30,Pharmacie Mota,,mapman44,,,,,pharmacy,
,,"392125222",way,13,,hospital,,,,,"36662546",,,,e9609eaddddb4776b7c0fa95a2a7fc5a,,,,,,,"1",no,2016/01/18 17:31:00,Poste de Sante de Mampatim,,Leximerrick,,,,,,
-16.489786131896,15.9974964238586,"6630804985",node,58,,doctors,,Pikine sor daga,Ministère de la santé,water_works,"72455444",private,,,847d50b6c3e54e76bb2ca2399a28b664,,24/7,operational,healthsites.io,,,"2",True,2019/07/20 09:23:50,Poste de santé sor Daga,"1",mueschel,True,"7",,False,"birthing_center;pharmacy",public
-16.3469070369338,15.8653979651201,"6630801185",node,55,,doctors,,Mbathiasse Dieye,Ministère de la santé et de l'action sociale,well,"72455444",unknown,,,28cde13afee3480fa0a969b88cb80a78,,"Mo-Fr 09:00-18:00; PH off",operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Case de santé de Mbatiasse Dieye,"1",mueschel,False,,,False,doctor,public
-17.4772066798822,14.711742987169,"5184731521",node,10,,clinic,,,,,"80449307",,,,1b978769f881488faf403b7c7116ff6c,,,,,,,"2",,2020/02/03 00:19:30,Rahma,,daganzdaanda,,,,,,
-17.4136087380961,14.7671899472141,"4818848415",node,13,,dentist,,,,,"70940288",,,,d542a42f76384ff4951e76b8739be043,,,,,,,"2",,2019/06/04 23:07:30,Golf,,mapman44,,,,,dentist,
-17.3786683556222,14.7863009379068,"3580282310",node,13,,pharmacy,,,,,"50044869",,,,d533f286ace24b1884dfd3a92bac0ed2,,,,,,,"2",,2017/07/04 21:27:02,Pharmacie Seydina Mouhamet PSL,,SeverinGeo,,,,no,,
-16.7401634703346,12.3897382977182,"2352735393",node,10,,hospital,,,,,"16705635",,,,eac21726881140febbf52cd2a431361a,,,,,,,"2",,2013/06/25 21:21:02,Case de Sante du Cap Skirring,,Abdoulaye Diallo,,,,,,
-17.1353814367161,14.7444748219758,"2228734606",node,17,,pharmacy,,,,,"24382668",,,,aa1ee42c643e4c2ca4530ab3498b5a17,,,,"bing;survey",,,"2",,2014/07/27 11:40:57,Pharmacie Aliou Balde,,Jean-Marc Liotier,,,,yes,,
,,"409817667",way,13,,hospital,,,,,"56936714",,,,3bdea55f6341437183734f0ce234fa2c,,,,,,,"2",yes,2018/03/06 13:57:07,District Hospital,,Jean-Marc Liotier,,,,,,
,,"367260065",way,10,,clinic,,,,,"36742713",,,,a18459b79ad648c79f7e51989acb7b4e,,,,,,,"2",,2016/01/22 16:33:48,Poste de santé Unité16,,Jean-Marc Liotier,,,,,,
-15.8874181457604,14.8592789837154,"5242425415",node,10,,pharmacy,,,,,"53995850",,,,8a71816611ed481381948090ed6f5a56,,,,,,,"1",,2017/11/22 09:33:19,Amina - Sope Serigne Fallou Dr Diouf,,Osto,,,,,,
-17.4564320490476,14.7305860922363,"4956981362",node,10,,pharmacy,,,,,"50111558",,,,c6573b6df3f748e589c1081aeff2931a,,,,,,,"1",,2017/07/07 15:24:49,Pharmacie Maty,,DiagneMarie,,,,,,
-17.4473580521291,14.6904635981253,"5566387783",node,13,,pharmacy,,,,,"71224527",,,,418e200f4bbd450780846b63e4262251,,,,,,,"2",,2019/06/13 16:20:37,Pharmacie moustarchida,,mapman44,,,,,pharmacy,
-16.413212417264,16.1058336958427,"6068369801",node,10,,,,,,,"64594593",,,,219cc15aaac9465ea871f02595c7ee68,,,,,,,"1",,2018/11/17 12:07:32,hil havou,,kharachi,,,,,birthing_center,
-16.5657413458928,14.7245545585317,"7064946561",node,6,,pharmacy,,,,,"78548702",,,,6deda1d139784ef8a8d167275af1f0ef,,,,,,,"1",,2019/12/17 23:16:20,,,CRCulver,,,,,,
-17.3523460783532,14.7763179235891,"5137766005",node,10,,pharmacy,,,,,"68444074",,,,a638dcd3835e4d7ca4761c0b92cb15e8,,,,,,,"2",,2019/03/23 13:17:08,Sokhna Diarra Sow,,Jean-Marc Liotier,,,,,,
-17.4843469717387,14.7223964699216,"5238216595",node,10,,pharmacy,,,,,"53928972",,,,f57c1506b0564fe5a07a598f089491e9,,,,,,,"1",,2017/11/19 17:41:08,Pharmacie Cité-Avion,,Aminata DIAGNE,,,,,,
-17.4355272472568,14.7205505233857,"4075391728",node,10,,pharmacy,,,,,"65637939",,,,3b8cddd3f267429dbef332c89f56fd26,,,,,,,"2",,2018/12/20 11:40:04,Pharmacie MOUHAMADOUL AMINE,,khadidiatou cisse,,,,,,
-12.1837187442393,12.5550395704028,"2154669847",node,24,,hospital,,,Mission Catholique de Kédougou,,"63035651",,,,0212b01b4e5749bbbaf858d872f1b153,,,unspecified,"servey;bing",,,"3",,2018/09/29 12:17:45,Infirmerie de la Mission Catholique de Kédougou,,Jean-Marc Liotier,,,,,,private
-16.2194539127532,15.6281914464141,"1810631655",node,17,,pharmacy,,,,,"13611198",,,,2eee2add2b284281b7a9714953e0e81f,,,,GPS survey,,,"2",,2012/10/23 23:05:55,Pharmacie Altier,,Jean-Marc Liotier,,,,no,,
,,"213114764",way,24,,hospital,"paediatrics;general;ophthalmology;dermatology;dentistry",,,,"72693450",,,,f257cafff8b64de9a4fa0f7f6a053756,,,,,,,"8",yes,2019/07/26 15:38:15,Hôpital des Enfants de Diamniadio,,Domisailor,yes,,,,hospital,
,,"121415372",way,10,,doctors,,,,,"68404386",,,,65aec9cb8d194538bd6060d5c310f0c7,,,,,,,"4",,2019/03/22 10:01:40,Centre de santé de Ngor,,Jean-Marc Liotier,,,,,,
-17.2792763345238,14.7686157927629,"5202505745",node,10,,clinic,,,,,"53401073",,,,f999c044d6b8455d934f8bf2fce77772,,,,,,,"2",,2017/10/31 16:54:14,Clinique Matlaboul Chifa I,,dykha seck,,,,,,
-17.3540724151308,14.7666385856233,"5284799801",node,17,,clinic,general,,,,"54636983",,,,ed53cdcc254240fca029b9fb886ce6cb,,,,,,,"1",,2017/12/14 21:42:15,"Cheikh Sidaty Fall ""Pacotille""",,Ibrahima Khalil GUEYE,,,,,clinic,
-16.4331860734314,16.0476981565357,"6630815087",node,58,,pharmacy,,Boudiouck près de la station elton,Adji Seynabou Sow,powered_pump,"72455444",unknown,"1","+221339613361",69f407205309439fb080d17db2caf821,,"Mo 08:00-22:00; Tu 08:00-22:00; We 08:00-22:00; Th 08:00-22:00; Fr 08:00-22:00; Sa 08:00-13:00; Su off; PH off",operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Pharmacie AlHassan Salam,,mueschel,True,,,True,"pharmacy;doctor",private
-16.9370183336968,14.795828395787,"4138893490",node,10,,doctors,,,,,"38760738",,,,5aae11b0e1524df1b11d738e5c34fdbd,,,,,,,"1",,2016/04/21 15:49:24,Radiology,,joe_engmark,,,,,,
-17.4474089302814,14.7399909228731,"4956886105",node,10,,doctors,,,,,"50110028",,,,6964df3e6fb4499581eb500cabc0c7c7,,,,,,,"1",,2017/07/07 14:17:07,Cabinet  d'Ophtalmologie Communautaire,,michelle diatta,,,,,,
-17.4655295152951,14.7393426664817,"4956827012",node,10,,pharmacy,,,,,"50109006",,,,9dec809298c947cab2a19876193a7ced,,,,,,,"1",,2017/07/07 13:31:22,Pharmacie Sonatel 1,,Jacques Cartier,,,,,,
,,"214331522",way,10,,doctors,,,,,"68404087",,,,e60485e9e3274fbdbddcd8d7bf164c67,,,,,,,"2",,2019/03/22 09:57:14,Poste de Santé de kayemor,,Jean-Marc Liotier,,,,,,
,,"398381861",way,13,,clinic,,,ASC Sulayman Coulibaly,,"68754256",,,,8624f95696e44dfda1347100d30383c0,,,,,,,"2",,2019/04/01 13:18:29,Ségou Health Hut,,mcsinghal,,,,,,
,,"582043316",way,10,,pharmacy,,,,,"69005577",,,,372d1df0c22b478f81bfb14bab83b079,,,,,,,"3",,2019/04/08 12:51:35,Pharmacie Mame AWA,,baba_sigmatiq,,,,,,
-17.4471111212616,14.7553431329067,"5213910570",node,13,,pharmacy,,,,,"70940288",,,,8d2624215e354b508febd1f99e306686,,,,,,,"2",,2019/06/04 23:07:30,Pharmacie Serigne Saliou,,mapman44,,,,,pharmacy,
-17.4539776601604,14.6843940943993,"5179078086",node,13,,pharmacy,,,,,"72669214",,,,ccf5d381927c4a82b96fa78caa542fe0,,24/7,,,,,"3",,2019/07/26 04:41:18,Continental Khas,,HubMiner,,,,,,
-16.4863741105711,15.9906977783755,"6630798186",node,58,,pharmacy,,Pikine Sor Diagne,Docteur Mame Mor Traoré,water_works,"72455444",no,"1","+221339619055",42ee11eca53d442681ed34c115465345,,"Mo 08:00-22:00; Tu 08:00-22:00; We 08:00-22:00; Th 08:00-22:00; Fr 08:00-22:00; Sa 08:00-13:00; Su off; PH off",operational,healthsites.io,,,"2",False,2019/07/20 09:23:50,Hamdou Rabi,,mueschel,True,,,True,pharmacy,private
-17.4542481441758,14.685927898861,"5179079311",node,13,,pharmacy,,,,,"71224527",,,,bcda7587011547c4809a67924640e298,,,,,,,"3",,2019/06/13 16:20:37,Sham Fass,,mapman44,,,,,pharmacy,
-17.4371852715235,14.669172055322,"660784952",node,10,,pharmacy,,,,,"11954296",,,,81bffe8b60534a98850b4e0bbfd79939,,,,,,,"2",,2012/06/20 02:29:06,Pharmacie Guigon,,skorasaurus,,,,,,
-17.4718448602412,14.7190520905554,"4810716830",node,10,,pharmacy,,,,,"48048793",,,,4827db311b0d41ce8da7fc86c9fea3e3,,,,,,,"1",,2017/04/23 01:41:09,Pharmacie Al-Amin,,SeverinGeo,,,,,,
-17.4530608475912,14.7144116175014,"4076458084",node,13,,pharmacy,,,,,"71224527",,,,48406efc391f483c973df06c88233b5a,,,,,,,"2",,2019/06/13 16:20:37,PHARMACIE MARIAMA MBACKE,,mapman44,,,,,pharmacy,
,,"558916325",way,10,,clinic,,,,,"64735429",,,,2246f0a9730a42988f9ffc4ff6dfe94e,,,,,,,"2",,2018/11/21 10:41:17,,,Jean-Marc Liotier,,,,,clinic,
-16.4891288230491,16.0272545270574,"6622392787",node,62,,pharmacy,,Cornche Sor Saint-Louis,Docteur Isma\u00efla Di\u00e9dhiou,water_works,"72455444","private;public","1","+221339611418",289bd540ddb84b0594f70102e0efa024,,"Mo 08:00-22:00; Tu 08:00-22:00; We 08:00-22:00; Th 08:00-22:00; Fr 08:00-22:00; Sa 08:00-13:00; Su off; PH off",operational,healthsites.io,,laboratory,"2",False,2019/07/20 09:23:50,Pharmacie Mala Lyss,,mueschel,True,,,True,"pharmacy;laboratory",private
-17.3976447329499,14.7550069347704,"4529421672",node,13,,clinic,,,,,"71224078",,,,95ca02ba5b0b46e39cd716e0a6720f6c,,,,,,,"2",,2019/06/13 16:06:45,Centre de medecine naturel Universalis,,mapman44,,,,,clinic,
-17.2734675079865,14.7139798656689,"2108245996",node,13,,pharmacy,,,,,"60230421",,,,966f362a53eb4554b086700f03720a8c,,,,,,,"3",,2018/06/27 22:28:04,Pharmacie Centrale,,سامبا,,,,no,,
,,"333235613",way,10,,hospital,,,,,"29537969",,,,d00fe1e01315430ab6072b429c62c19b,,,,,,,"1",,2015/03/17 11:20:03,Centre hospitalier de Hann,,halkazame,,,,,,
,,"238426772",way,13,,hospital,,,,,"45128219",,,,5b7ee0b2014841efa93ab5e471fbf55e,,,,bing,,,"3",,2017/01/13 09:24:01,Hopital Barthimée,,Eva Blue,,,,,,
,,"100202397",way,13,,hospital,,,,,"40156713",,,,368b24df6cf54d85a5a10356685409a4,,,,survey,,,"7",,2016/06/20 12:48:09,Hôpital Roi Baudouin,,Jean-Marc Liotier,,,,,,
-17.4774137128906,14.7113509655576,"5180708489",node,6,,pharmacy,,,,,"53137291",,,,d24a9b66cdd740d0aec6d3cb53d8a666,,,,,,,"1",,2017/10/21 20:09:17,,,Dibloni Innocent,,,,,,
-17.2784463584716,14.7158019237808,"4931371025",node,10,,pharmacy,,,,,"49754961",,,,ef8de1b035eb409f9cd0329f29f31d57,,,,,,,"1",,2017/06/22 19:12:58,Pharmacie SATOU,,Papa Babacar Samba,,,,,,
,,"207720063",way,10,,clinic,,,,,"36780416",,,,531797e4609e4b72a125b1a29bb6c2b7,,,,,,,"3",,2016/01/24 17:33:30,Infirmerie Camp Sekou Mballo,,Jean-Marc Liotier,,,,,,
-17.3714543030178,14.7758682344838,"1157121250",node,10,,hospital,,,,,"7309482",,,,824e567b975c4d57ace999308895e1c2,,,,,,,"1",,2011/02/17 02:54:20,District Sanitaire Wakhinane Nimzatt II,,elwan,,,,,,
-17.4443511281846,14.7369361382615,"4956886113",node,10,,doctors,,,,,"50110040",,,,1ea3a1bcc01747aa86bf8085700faaaa,,,,,,,"1",,2017/07/07 14:17:36,Centre de santé du centre baptiste,,Jacques Cartier,,,,,,
-17.3056971829742,14.7750983566773,"4928982349",node,10,,clinic,,,,,"50490477",,,,e28951312a3744559e043c82411996b5,,,,,,,"3",,2017/07/22 22:55:51,Centre de santé de Grand Médine,,Jean-Marc Liotier,,,,,,
-17.449446906219,14.7095593337542,"3376503286",node,17,,clinic,,,,,"71224527",,,,497f4506c0fe45c6968027a40b8bdf61,,,,survey,,,"2",,2019/06/13 16:20:37,Cheikh Ahmadou Bamba,,mapman44,,,,,clinic,
-16.3432722246226,15.4794294288906,"5379038035",node,6,,pharmacy,,,,,"55976640",,,,322d3a9b76c34cad9f663817315c4db8,,,,,,,"1",,2018/02/01 20:14:11,,,CRCulver,,,,,,
-17.2982335172933,14.7393440914052,"4644711623",node,10,,doctors,,,,,"68404087",,,,1aee33ec46a247a8b226a6b15d3866d4,,,,,,,"2",,2019/03/22 09:57:08,Poste de santé Darou Salam,,Jean-Marc Liotier,,,,,,
-17.4709802669288,14.7303022809948,"4076457154",node,10,,pharmacy,,,,,"39885524",,,,7fd6a28157174e6da88b402dfc505ea6,,,,,,,"2",,2016/06/08 14:09:14,Pharmacie Manata,,Jean-Marc Liotier,,,,,,
-16.3820582242726,16.0772821676056,"6630803987",node,65,,doctors,,Grand Domaine du Sénégal Ndiawdoune,Ministère de la santé,powered_pump,"72582343",private,"1",,c956656f01e34afab984a7a0cc8ae43f,,"Mo 07:00-15:30,15:30-19:00; Tu 07:00-15:30,15:30-19:00; We 07:00-15:30,15:30-19:00; Th 07:00-15:30,15:30-19:00; Fr 07:00-15:30,15:30-19:00; Sa 07:00-15:30,15:30-19:00; Su off; PH off",operational,healthsites.io,,emergency_department,"3",False,2019/07/24 03:36:37,Infirmerie des GDS (Grand Domaine du Sénégal),"8",HubMiner,True,"2",,False,"doctor;pharmacy;birthing_center",private
-17.4472187448984,14.7050766919371,"4076458083",node,13,,pharmacy,,,,,"71224527",,,,9c62ff7da8c04769b928dc2d2db32a3b,,,,,,,"2",,2019/06/13 16:20:37,PHARMACIE MACHALLAH,,mapman44,,,,,pharmacy,
,,"359373409",way,10,,clinic,,,,,"32520199",,,,f78affa6d0434900865ac424135816d3,,,,,,,"3",,2015/07/09 14:19:57,Sasse Femme,,Tim Carpenter,,,,,,
